_id,description,predicted_category,title
5db0aec0f0a9b700adeec5ac,"Chinese Vice Premier Liu He, U.S. Trade Representative Robert Lighthizer and Treasury Secretary Steven Mnuchin will seek to narrow differences enough to avoid a scheduled Oct. 15 tariff rate increase.",business,Top-level U.S.-China trade talks resume as irritants sour atmosphere
5db0aec0f0a9b700adeec5ad,Here is breaking down the pre-market actions.,health,What changed for Street while you were sleeping
5db0aec0f0a9b700adeec5ae,"Around 7.3 million people were given non-compulsory evacuation orders, more than 80 were injured -- four seriously -- and several others were reported missing as flooding hit many towns and cities.",general,"Heavy rain, winds lash Tokyo as powerful typhoon hits Japan"
5db0aec0f0a9b700adeec5af,Restrictions lifted in 99% areas in KashmirInternet facilities are being opened at tourist spots to assist those who would want to access it.,general,Restrictions lifted in 99% areas in Kashmir
5db0aec0f0a9b700adeec5b0,Trade between the US and India in 2018 touched USD 142 billion but the economic partnership is yet to realise its full potential.,business,"US lists rise of China as challenge before India; wants free flow of goods, capital, data"
5db0aec0f0a9b700adeec5b1,"In recent weeks, gold has been consolidating in a $100 range ($1,450-$1,550 per ounce).",business,"View: Trade tensions, Brexit uncertainty to keep gold rally going"
5db0aec0f0a9b700adeec5b2,The visit comes soon after the recent episode of turbulence in bilateral ties over India's withdrawal of J&K's special status.,general,School students wear masks of China's President Xi Jinping in Chennai
5db0aec0f0a9b700adeec5b3,"The 20 richest people in the automotive industrySome in this list are prominent, like Elon Musk. Others are not so much so, like Pallonji Mistry.",technology,The 20 richest people in the automotive industry
5db0aec0f0a9b700adeec5b4,"It is a great honour for Tamil Nadu that Prime Minister Narendra Modi and Chinese President Xi Jinping are holding their informal summit in Mamallapuram (“A Chennai setting,” October 11). Such import",general,Modi-Xi meeting
5db0aec0f0a9b700adeec5b5,"In spite of the ambitious provisions in the amended Motor Vehicles law, safe road behaviour is still miles away",business,It is still an amber light for road safety
5db0aec0f0a9b700adeec5b6,"New Act will improve medical education, says Union Health Minister",health,National Medical Commission will ensure standardisation: Harsh Vardhan
5db0aec0f0a9b700adeec5b7,Health Ministry attributes success to launch of National Health Mission,health,‘Acceleration in decline of Maternal Mortality Ratio’
5db0aec0f0a9b700adeec5b8,Every town has a distinct cultural identity. Can you think of petha without remembering Agra?,entertainment,"Name, place, confection, thing"
5db0aec0f0a9b700adeec5b9,"I am a strong believer in the philosophy that food should be eaten and not talked about — except for beef, of course, where it’s the other way round",general,"Soldiers are dying in Kashmir, and foodies are talking of pulao"
5db0aec0f0a9b700adeec5ba,Vismaya upsets Anjali; Kiran produces a big surprise,science,"Tajinder breaks national record, gets closer to Tokyo"
5db0aec0f0a9b700adeec5bb,The NRC process has an Assam-specific history. Extending it to the rest of the country is bizarre,sports,Do we need a countrywide National Register of Citizens?
5db0aec0f0a9b700adeec5bc,"In a beautiful exhibition of tactics, the World Championships medallist defused the challenge of a hard-hitting Sangwan to win the National title, with a 4-1 verdict, after three years.",sports,Shiva Thapa puts on a masterclass at National Boxing Championship
5db0aec0f0a9b700adeec5bd,It is published in Proceedings of National Academy of Sciences,science,CCMB study explains auto-inflammation
5db0aec0f0a9b700adeec5be,Indian National Trust for Art and Cultural Heritage seeks declaration of lake as waterbody or wetland,business,NGT seeks status report over plea on Najafgarh lake
5db0aec0f0a9b700adeec5bf,"It’s keen on securing every single additional vote in view of national party’s present political strength, says expert",general,Analysis: AIADMK sends signals that it’s back to business with BJP
5db0aec0f0a9b700adeec5c0,The National Security Adviser says the approach of the judiciary to treat terror crimes at par with ordinary crimes is one of the major challenges.,general,"If media is quiet about attacks, terrorism will end: Doval quotes Thatcher"
5db0aec0f0a9b700adeec5c1,The world must heed the IMF warning that everyone loses in a trade war,business,Going down together
5db0aec0f0a9b700adeec5c2,The Modi-Xi summit might restore the bonhomie in ties that saw strains recently,entertainment,A Chennai setting
5db0aec0f0a9b700adeec5c3,"""The new definition for medical devices will be aligned with that of the International Medical Device Regulators Forum and one which is globally accepted,"" an official said. Once the new definition is notified, all medical devices will fall under the health m…",health,"New definitions, quality control await med devices"
5db0aec0f0a9b700adeec5c4,"The US expects Indians to be its fastest growing overseas visitors in the next five years. The forecast sees the number of Indian visitors growing from 13.8 lakh in 2018 to 14.3 lakh in 2019, and to 18.8 lakh in 2024. Among overseas visitors to, UK, Japan and…",business,Indians visiting US to grow fastest by 2024
5db0aec0f0a9b700adeec5c5,"New Zealand and England had headed into the Super Over after scores in the World Cup final were tied at 241. Once the Super Over also ended in a tie with both teams making 15, the winner was decided on account of superior boundary count. In case a situation a…",sports,"In wake of WC drama, ICC tweaks Super Over rule"
5db0aec0f0a9b700adeec5c6,"Virat Kohli on Friday slammed an unbeaten double hundred to help India post a mammoth 601/5 declared in their first innings on Day 2 of the second Test against South Africa at the Maharashtra Cricket Association Stadium. In the process, the Indian skipper pil…",sports,Full list of records set by Indian skipper Kohli
5db0aec0f0a9b700adeec5c7,India Business News: The tumultuous saga of former billionaires Malvinder and Shivinder Singh seems to be entering a decisive stage. Scions of one of the nation’s most pro,business,‘Karma’ catches up with one of India’s most storied families
5db0aec0f0a9b700adeec5c8,"The global economy is wobbling and whether it topples over is the big question in financial markets, executive suites and the corridors of power. Investors cheered as the US struck a partial trade agreement with China and there were even signs the UK may stri…",business,Is the world economy sliding into first recession since 2009?
5db0aec0f0a9b700adeec5c9,International Egg Day celebrated,health,‘Include egg in daily diet’
5db0aec0f0a9b700adeec5ca,"When Chinese President Xi Jinping arrives in Chennai, an honour will await him at the Chennai International Airport. Mr. Xi, also the General Secretary of the Communist Party of China, will be accord",general,Poorna Kumbam awaits Xi
5db0aec0f0a9b700adeec5cb,They were the only participants from an Indian university,general,Amrita varsity students win laurels
5db0aec0f0a9b700adeec5cc,"DMK MP Kanimozhi will be among the Indian Parliamentarians who will be participating in the 141st Assembly of the Inter Parliamentary Union, to be held in Belgrade, Serbia, between October 13 and 17.T",sports,Kanimozhi to visit Serbia
5db0aec0f0a9b700adeec5cd,India is home to almost one-fourth of global TB cases,health,"Eradicate TB in State by 2025, says Governor"
5db0aec0f0a9b700adeec5ce,Many issues still unresolved between India and China: Alagiri,general,‘BJP-AIADMK trying to gain mileage out of Modi-Xi meet’
5db0aec0f0a9b700adeec5cf,"Indian-American Abhijit Banerjee, his wife Esther Duflo, and Michael Kremer have jointly won the Economics Nobel for the year 2019 for their “experimental approach to alleviating global poverty.”He is",entertainment,"Who is Abhijit Banerjee, one of the winners of 2019 Economics Nobel?"
5db0aec0f0a9b700adeec5d0,"60 children get into first phase for science, performing arts",science,National programme to nurture student talent kicks off
5db0aec0f0a9b700adeec5d1,NDRF members demonstrate helpful techniques; students hold awareness rally,general,Mock drills conducted to mark natural disaster reduction day
5db0aec0f0a9b700adeec5d2,The two countries agree to explore the possibility of forming a manufacturing partnership,business,China and India agree to set up mechanism for high-level trade talks
5db0aec0f0a9b700adeec5d3,"The BJP government at the Centre has plans to identify all infiltrators in India and throw them out of the country, according to Union Home Minister Amit Shah. And this will be done before the next Lo",general,Comment | Three sloppy claims about NRC
5db0aec0f0a9b700adeec5d4,"‘Kashmiris will not accept India’s decision of ending Jammu and Kashmir’s special status,’ says Pakistan Prime Minister.",general,"Narendra Modi ‘played his last card’ on Kashmir, says Imran Khan"
5db0aec0f0a9b700adeec5d5,Death toll rises to 17 on the Syrian side while 7 were killed in Turkey,health,"Turkey pounds Syrian towns, sparking exodus"
5db0aec0f0a9b700adeec5d6,"The prestigious Nobel Peace Prize for 2019 will be awarded to Prime Minister Abiy Ahmed Ali of Ethiopia, the Nobel Committee announced on Friday. Mr. Ali has been selected for his efforts to achieve p",sports,Ethiopian PM Abiy Ahmed Ali wins Peace Nobel
5db0aec0f0a9b700adeec5d7,"The Russian cosmonaut staked his place in space history on March 18, 1965, when he exited his Voskhod 2 space capsule",science,"Alexei Leonov, the first human to walk in space, dies in Moscow"
5db0aec0f0a9b700adeec5d8,Abiy Ahmed is Africa's youngest leader and has instilled a certain optimism in a region of Africa marred by violence.,science,"Abiy Ahmed, the winner of Nobel Peace Prize 2019"
